revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,object_id,timeperiod
Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.0683736646485411,16957,18-309-00155,2020_05
Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.0758101977999248,16128,18-309-00156,2020_05
Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.0788055038303078,20472,18-309-00157,2020_05
Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.0204794794216106,13062,18-310-00158,2020_05
Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,-0.0156218328991451,7104,18-310-00159,2020_05
Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,-0.0080724996947473,11909,18-310-00160,2020_05
Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,0.0004667361861492,6433,18-310-00161,2020_05
Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,-0.0043916363727499,7127,18-310-00162,2020_05
Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,0.0002147586110051,7073,18-310-00163,2020_05
Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.0220685587584517,8384,18-310-00164,2020_05
Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,-0.006576120218451,8636,18-311-00165,2020_05
Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,0.0123297786630739,6986,18-311-00166,2020_05
Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,-0.0065467308772326,5660,18-311-00167,2020_05
Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,-0.0073229023528143,6949,18-311-00168,2020_05
Teok,JORHAT,Jorhat,Teok,,449551926.2,450,-0.0131358954166747,8090,18-312-00169,2020_05
Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,0.0562230488851884,7530,18-312-00170,2020_05
Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,-0.0574467629935232,7843,18-312-00171,2020_05
Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,0.0007260343180658,15270,18-313-00172,2020_05
Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,0.0456318872087517,8514,18-313-00173,2020_05
Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,0.0720119180656325,5806,18-313-00174,2020_05
Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,0.0672949119286835,11782,18-313-00175,2020_05
Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,0.044022900287973,5708,18-313-00176,2020_05
Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,0.0739417072855574,16113,18-313-00177,2020_05
Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.0285177257242938,44058,18-314-00178,2020_05
Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.0750019113160484,28076,18-314-00179,2020_05
Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,-0.0212807459931966,25989,18-315-00180,2020_05
Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,-0.1346541724153631,18188,18-315-00181,2020_05
Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,-0.099406458814033,10090,18-315-00182,2020_05
Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.0212300534194643,32583,18-315-00183,2020_05
Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.0914052396990081,13170,18-316-00184,2020_05
Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,-0.0091608859484135,14836,18-316-00185,2020_05
Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.0677614508178371,7922,18-316-00186,2020_05
Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.0692305953925964,17674,18-316-00187,2020_05
Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.0359917472751924,13351,18-316-00188,2020_05
Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,-0.0045187744073044,3161,18-317-00189,2020_05
Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,-0.0091409839174282,2385,18-317-00190,2020_05
Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,0.0085017234026637,4938,18-317-00191,2020_05
Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.0243725360510411,11859,18-317-00192,2020_05
"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.009549539352858,10137,18-317-00193,2020_05
Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,0.032424645616829,2768,18-318-00194,2020_05
Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,0.0248309109643923,2847,18-318-00195,2020_05
Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,-0.0042581221261284,4783,18-318-00196,2020_05
Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,-0.0361941768062932,13073,18-318-00197,2020_05
"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,0.0116494665157106,3396,18-319-00198,2020_05
Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,0.0009905771865428,5313,18-319-00199,2020_05
Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,-0.0130576144443469,6230,18-319-00200,2020_05
Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.0357902927086001,1525,18-319-00201,2020_05
Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,-0.0240134564213007,3034,18-319-00202,2020_05
Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,0.0476895268758138,225,18-320-00203,2020_05
Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,0.0039369048029663,622,18-320-00204,2020_05
Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.024415804533234,12876,18-320-00205,2020_05
Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,0.0063341701950403,4109,18-320-00206,2020_05
Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,-0.0394047908685052,16754,18-320-00207,2020_05
"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,0.0095609748094601,3325,18-321-00208,2020_05
Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,-0.0375788850754468,959,18-321-00209,2020_05
Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,0.0116547532546083,4476,18-321-00210,2020_05
Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,-0.0052622219289453,7395,18-321-00211,2020_05
Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,0.0198877615381161,8396,18-321-00212,2020_05
Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,-0.0001921709562094,3161,18-321-00213,2020_05
Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,-0.0635247391944195,2511,18-321-00214,2020_05
Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,-0.047176411350859,2049,18-321-00215,2020_05
Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,0.0357493604435505,9183,18-321-00216,2020_05
"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,0.0187945872307409,1629,18-321-00217,2020_05
Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,0.0239539420250618,1010,18-321-00218,2020_05
Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,0.0434820178337498,1807,18-322-00219,2020_05
Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,-0.0152940562829918,8809,18-322-00220,2020_05
Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.0423185241835762,2235,18-322-00221,2020_05
"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,0.0158180344715916,1697,18-323-00222,2020_05
"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,0.0101035057580699,2663,18-323-00223,2020_05
Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,0.0327629725809711,6629,18-323-00224,2020_05
Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,-0.0324903632890241,1476,18-323-00225,2020_05
Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,-0.0043687147545897,2296,18-323-00226,2020_05
Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,0.0627346927172517,1095,18-323-00227,2020_05
Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,0.0355379665694677,2349,18-323-00228,2020_05
Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,0.0517919442129686,3804,18-324-00260,2020_05
Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,0.0541816577966984,343,18-323-00230,2020_05
Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,-0.0568836530049641,8256,18-324-00231,2020_05
Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,0.0519724238728648,633,18-324-00232,2020_05
Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,0.0173325772370042,5243,18-324-00233,2020_05
Barama,BAKSA,Baksa,Barama,,95546762.3,96,0.0250240410304041,1718,18-324-00234,2020_05
Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,0.0106833908609103,419,18-816-00235,2020_05
Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,0.008399530313909,64,18-816-00236,2020_05
Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,0.0344598651809772,951,18-325-00237,2020_05
Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,0.0280949708187218,3168,18-325-00238,2020_05
Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,-0.0096857673722142,5243,18-325-00239,2020_05
Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,-0.009366409337794,741,18-326-00240,2020_05
Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,0.0112864154748018,2932,18-326-00241,2020_05
Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,0.0733406808641221,36,18-326-00242,2020_05
Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,-0.0316935373204095,112,18-326-00243,2020_05
Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,-0.0155832782268946,1129,18-326-00244,2020_05
Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,0.0099399588681072,11255,18-326-00245,2020_05
Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,0.0020196687013149,10238,18-326-00246,2020_05
Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,-0.0076457202363254,5853,18-326-00247,2020_05
Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,-0.0050321969770847,5320,18-755-00248,2020_05
Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,-0.0236734932805256,18766,18-756-00249,2020_05
Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,0.001056046603715,7690,18-756-00250,2020_05
Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,-0.0013978055786478,5648,18-756-00251,2020_05
Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,0.0677316753780402,4718,18-757-00252,2020_05
Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,0.0332106993328914,5681,18-757-00253,2020_05
Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,0.0988724215669479,15597,18-757-00254,2020_05
Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.0179844529938819,54817,18-759-00255,2020_05
South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,0.0382845727633325,7770,18-758-00256,2020_05
Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.0569889979075547,4437,18-758-00257,2020_05
Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,0.0348624241204909,324,18-816-00258,2020_05
Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,-0.0134954362403689,5080,18-816-00259,2020_05
Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,0.0597234231955619,9865,18-816-00261,2020_05
Baksa,BAKSA,Baksa,Baska,,295501945.5,296,0.0175727290549893,5305,18-324-00262,2020_05
Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,0.0181567832864604,2414,18-324-00263,2020_05
Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,-0.0237384143547309,3706,18-303-00264,2020_05
Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.0139790761980496,4701,18-799-00265,2020_05
Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,0.0576563914686676,5695,18-303-00266,2020_05
North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.0255349597791685,2055,18-322-00267,2020_05
Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,0.0549358346905353,3449,18-326-00268,2020_05
Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,0.0300377081008184,7875,18-325-00269,2020_05
Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,-0.0581439060604087,11641,18-325-00270,2020_05
Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,-0.0951838136843656,8694,18-304-00271,2020_05
Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,0.0535670006717949,7027,18-321-00272,2020_05
Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,0.0029047677730239,7556,18-321-00273,2020_05
Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,-0.0488788690865691,1373,18-301-00274,2020_05
Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,0.0106987201669055,6529,18-312-00276,2020_05
Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,-0.0082085548863727,3511,18-312-00277,2020_05
Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,-0.0158307476814374,7103,18-755-00278,2020_05
Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,-0.0270868966540893,6928,18-755-00279,2020_05
Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,0.0226235243420237,5802,18-760-00280,2020_05
Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,0.0209258061322373,11681,18-760-00281,2020_05
Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.0572049447091422,59187,18-314-00275,2020_05
Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.096468589037104,19196,18-300-00101,2023_12
Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,-0.0311918863960987,2836,18-300-00102,2023_12
Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,0.0359225467777548,5463,18-300-00103,2023_12
Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.0968395300469961,17794,18-300-00104,2023_12
Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.1046689467686071,5030,18-300-00105,2023_12
Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.1163561650740343,1843,18-300-00106,2023_12
Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.1091462973549006,2214,18-300-00107,2023_12
Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.1669425014375518,1807,18-300-00108,2023_12
Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,-0.1376890772075763,3798,18-301-00109,2023_12
Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,0.0256268640967402,3953,18-301-00110,2023_12
Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,0.0119730134250065,3580,18-301-00111,2023_12
Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.0574763540676683,6379,18-301-00112,2023_12
Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.0479738702808437,5269,18-301-00113,2023_12
Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,-0.1155906692509243,3499,18-301-00114,2023_12
Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,-0.0143463759896184,8714,18-302-00115,2023_12
Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,-0.0754779511555164,9671,18-302-00116,2023_12
Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,-0.0128010997520163,8551,18-302-00117,2023_12
Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,-0.0226593932582609,3502,18-302-00118,2023_12
Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,-0.0639765096981806,4952,18-302-00119,2023_12
Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,-0.0662429239011565,4172,18-303-00120,2023_12
Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,-0.0689817885570804,9174,18-303-00121,2023_12
Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,-0.0878782130804163,5660,18-303-00122,2023_12
Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,-0.0821918411157361,4694,18-303-00123,2023_12
Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,-0.0025037385433792,2996,18-799-00124,2023_12
Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,0.0316984494958512,737,18-799-00125,2023_12
Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,-0.0533870732908542,3933,18-304-00126,2023_12
Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,-0.0539244982661033,4165,18-304-00127,2023_12
Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,-0.0451359748840332,6976,18-304-00128,2023_12
Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,-0.0754893185698027,3295,18-304-00129,2023_12
Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,-0.0961253791746756,10405,18-305-00130,2023_12
Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,-0.0621260317038526,6141,18-305-00131,2023_12
Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,-0.1122585392379899,5498,18-305-00132,2023_12
Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,-0.1437760188070576,4450,18-305-00133,2023_12
Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,-0.0367303454904533,6672,18-305-00134,2023_12
Raha,NAGAON,Nagaon,Raha,,340889151.3,341,-0.0471914277929975,6097,18-305-00135,2023_12
Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,-0.034099168393722,6710,18-305-00136,2023_12
Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.0579391716618291,22136,18-306-00137,2023_12
Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,-0.0968493958350703,17991,18-306-00138,2023_12
Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,-0.0156855805066167,9800,18-306-00139,2023_12
Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,-0.009105229330158,12024,18-306-00140,2023_12
Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,-0.0155416457187762,6851,18-307-00141,2023_12
Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,-0.0404157730811524,7339,18-307-00142,2023_12
Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.0736239108991262,5955,18-307-00143,2023_12
Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.0594714927532099,9453,18-307-00144,2023_12
North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.0641896430219211,11108,18-307-00145,2023_12
Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.0891031715887318,8351,18-307-00146,2023_12
Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.1943137692414688,5055,18-307-00147,2023_12
Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.1045082092285156,160,18-308-00148,2023_12
Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.2384787831454143,2809,18-308-00149,2023_12
Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,-0.0099624459232602,7168,18-308-00150,2023_12
Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,-0.0129501308890116,13510,18-308-00151,2023_12
Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,-0.0167383768614894,15474,18-308-00152,2023_12
Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,-0.0227629329571438,5863,18-308-00153,2023_12
Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,-0.0675737595925249,15458,18-309-00154,2023_12
Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.1266576802955483,16960,18-309-00155,2023_12
Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.1531895299081121,16127,18-309-00156,2023_12
Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.2201874931325389,20477,18-309-00157,2023_12
Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,-0.0077917575288806,13067,18-310-00158,2023_12
Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,0.0050163730844721,7104,18-310-00159,2023_12
Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,0.0017858662313491,11913,18-310-00160,2023_12
Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,-0.0782450731260565,6433,18-310-00161,2023_12
Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,-0.0323565105959635,7126,18-310-00162,2023_12
Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,-0.0676644355463226,7072,18-310-00163,2023_12
Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.1427947896176085,8388,18-310-00164,2023_12
Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,-0.0273152653963177,8639,18-311-00165,2023_12
Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,-0.0474648128173653,6985,18-311-00166,2023_12
Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,-0.0758825776267186,5664,18-311-00167,2023_12
Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,-0.0853995546953675,6951,18-311-00168,2023_12
Teok,JORHAT,Jorhat,Teok,,449551926.2,450,-0.091059157527461,8091,18-312-00169,2023_12
Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,-0.0484193304530876,7532,18-312-00170,2023_12
Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,-0.2037681741876034,7851,18-312-00171,2023_12
Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,-0.0897997423333128,15270,18-313-00172,2023_12
Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,-0.0126710624045228,8515,18-313-00173,2023_12
Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,-0.0698517460574253,5807,18-313-00174,2023_12
Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,-0.0814486101585692,11790,18-313-00175,2023_12
Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,-0.1205944783592792,5709,18-313-00176,2023_12
Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,-0.1042878298346969,16103,18-313-00177,2023_12
Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.2349777446756002,44066,18-314-00178,2023_12
Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.2675895491224048,28081,18-314-00179,2023_12
Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,-0.238298886500125,25997,18-315-00180,2023_12
Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,-0.3100535469153747,18189,18-315-00181,2023_12
Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,-0.3208370031048687,10090,18-315-00182,2023_12
Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.261455487085826,32595,18-315-00183,2023_12
Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.2351030860442281,13176,18-316-00184,2023_12
Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,-0.1613308435246191,14836,18-316-00185,2023_12
Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.2463340388544427,7923,18-316-00186,2023_12
Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.2430487048116089,17676,18-316-00187,2023_12
Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.1932557985272504,13353,18-316-00188,2023_12
Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,-0.1058273556713512,3162,18-317-00189,2023_12
Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,-0.1601710161572982,2385,18-317-00190,2023_12
Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,-0.148146539407913,4942,18-317-00191,2023_12
Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.2105066805397607,11871,18-317-00192,2023_12
"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.1896276453303783,10138,18-317-00193,2023_12
Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,-0.105654456461324,2769,18-318-00194,2023_12
Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,-0.11903191215325,2849,18-318-00195,2023_12
Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,-0.1542231863693508,4785,18-318-00196,2023_12
