,timeperiod,riverlevel_mean,riverlevel_min,riverlevel_max,object_id
2546,2016_11,13.006888888888888,11.98,14.56,18-317-00189
2547,2017_04,16.0125,15.98,16.1,18-317-00189
2548,2017_05,15.4477688172043,14.34,16.22,18-317-00189
2549,2017_06,17.142679012345678,15.72,17.88,18-317-00189
2550,2017_07,17.298924731182797,16.87,17.88,18-317-00189
2551,2017_08,16.75210752688172,16.51,17.14,18-317-00189
2552,2017_09,16.726444444444443,15.85,17.2,18-317-00189
2553,2017_10,14.886045400238949,14.27,15.99,18-317-00189
2554,2017_11,12.55988888888889,11.37,14.37,18-317-00189
2555,2017_12,12.283870967741937,11.42,13.6,18-317-00189
2556,2018_01,11.445483870967742,11.0,11.56,18-317-00189
2557,2018_02,11.299047619047618,11.21,11.45,18-317-00189
2558,2018_03,11.390322580645162,11.02,11.97,18-317-00189
2559,2018_04,12.31611111111111,11.42,14.1,18-317-00189
2560,2018_05,15.423596176821983,12.23,16.96,18-317-00189
2561,2018_06,16.22716049382716,15.08,17.22,18-317-00189
2562,2018_07,16.208123655913976,15.08,17.22,18-317-00189
2563,2018_08,15.30736559139785,15.02,15.86,18-317-00189
2564,2018_09,14.51211111111111,3.7,15.5,18-317-00189
2565,2018_10,12.750013642564802,12.2,13.99,18-317-00189
2566,2018_11,13.06,13.06,13.06,18-317-00189
2567,2018_12,11.21,11.21,11.21,18-317-00189
2568,2019_02,10.93051282051282,10.42,11.95,18-317-00189
2569,2019_03,11.051075268817204,10.92,11.35,18-317-00189
2570,2019_04,11.638222222222224,11.0,13.27,18-317-00189
2571,2019_05,14.163982300884955,12.9,15.75,18-317-00189
2572,2019_06,15.156542372881358,14.66,15.93,18-317-00189
2573,2019_07,16.370151515151516,12.18,17.96,18-317-00189
2574,2019_08,15.90221052631579,10.65,16.65,18-317-00189
2575,2019_09,14.465061728395062,13.04,15.94,18-317-00189
2576,2019_10,14.020041958041958,12.23,15.4,18-317-00189
2577,2019_11,12.754333333333335,11.78,14.3,18-317-00189
2578,2019_12,11.444615384615386,11.26,11.76,18-317-00189
2579,2020_01,11.250967741935483,11.08,11.56,18-317-00189
2580,2020_02,11.003176470588235,10.87,11.5,18-317-00189
2581,2020_03,10.997540983606557,10.87,11.32,18-317-00189
2582,2020_04,11.625483870967741,11.34,11.98,18-317-00189
2583,2020_05,12.743602693602693,11.3,15.17,18-317-00189
2584,2020_06,16.596933333333332,14.0,16.97,18-317-00189
2585,2020_07,16.478128415300546,16.05,16.88,18-317-00189
2586,2020_08,15.446625,14.48,16.27,18-317-00189
2587,2020_09,15.498791666666666,15.1,15.93,18-317-00189
2588,2020_10,14.929260752688172,14.2,15.66,18-317-00189
2589,2020_11,12.939333333333334,11.97,14.46,18-317-00189
2590,2020_12,11.51,11.2,11.98,18-317-00189
2591,2021_01,11.07462365591398,11.02,11.2,18-317-00189
2592,2021_02,10.889285714285714,10.69,11.02,18-317-00189
2593,2021_03,10.85688888888889,10.73,11.05,18-317-00189
2594,2021_04,11.064318181818182,10.86,11.6,18-317-00189
2595,2021_05,12.386043068640646,10.82,14.34,18-317-00189
2596,2021_06,14.111769005847954,11.74,14.95,18-317-00189
2597,2021_07,15.29720430107527,14.36,16.35,18-317-00189
2598,2021_08,15.810241935483871,15.57,16.84,18-317-00189
2599,2021_09,14.792597222222222,12.95,16.07,18-317-00189
2600,2021_10,12.954556451612904,12.24,13.82,18-317-00189
2601,2021_11,11.6389010989011,11.13,12.99,18-317-00189
2602,2021_12,11.285376344086021,11.08,12.1,18-317-00189
2603,2022_01,11.008172043010752,10.94,11.11,18-317-00189
2604,2022_02,11.021190476190476,10.92,11.18,18-317-00189
2605,2022_03,10.989354838709676,10.86,12.09,18-317-00189
2606,2022_04,11.666477272727274,11.14,12.3,18-317-00189
2607,2022_05,14.650337819650066,11.58,16.7,18-317-00189
2608,2022_06,17.13980528511822,13.85,18.14,18-317-00189
2609,2022_07,17.18916890080429,16.29,17.78,18-317-00189
2610,2022_08,15.732469086021506,14.71,16.67,18-317-00189
2611,2022_09,15.177888888888889,14.27,15.66,18-317-00189
2612,2022_10,14.399502688172042,12.95,15.34,18-317-00189
2613,2022_11,12.020898876404493,11.5,12.94,18-317-00189
2614,2022_12,11.263333333333334,11.1,11.49,18-317-00189
2615,2023_01,10.98688888888889,10.88,11.13,18-317-00189
2616,2023_02,10.897926829268293,10.84,11.0,18-317-00189
2617,2023_03,10.946774193548388,10.8,11.26,18-317-00189
2618,2023_04,12.020659340659343,11.2,13.55,18-317-00189
2619,2023_05,11.33804260985353,0.0,12.6,18-317-00189
2620,2023_06,13.546875,11.02,16.22,18-317-00189
2621,2023_07,15.67116935483871,14.09,16.6,18-317-00189
2622,2023_08,14.38263440860215,13.37,15.42,18-317-00189
2623,2023_09,14.802695924764892,14.32,15.41,18-317-00189
2624,2019_06,11.653599999999999,11.19,15.08,18-317-00191
2625,2019_07,12.591488673139159,11.92,12.98,18-317-00191
2626,2019_08,12.246762820512819,11.99,12.76,18-317-00191
2627,2019_09,11.158777777777777,10.6,11.98,18-317-00191
2628,2019_10,11.182849462365592,10.92,11.44,18-317-00191
2629,2019_11,10.845555555555556,10.55,11.26,18-317-00191
2630,2019_12,10.266881720430108,1.8,10.79,18-317-00191
2631,2020_01,10.679462365591398,10.28,10.99,18-317-00191
2632,2020_02,9.746206896551724,9.23,10.27,18-317-00191
2633,2020_03,8.789583333333333,8.38,9.2,18-317-00191
2634,2020_07,12.53668918918919,12.29,12.74,18-317-00191
2635,2020_08,11.880013440860214,11.28,18.67,18-317-00191
2636,2020_09,11.911569444444444,11.49,12.34,18-317-00191
2637,2020_10,11.654919354838709,11.34,11.95,18-317-00191
2638,2020_11,10.563444444444444,1.53,11.53,18-317-00191
2639,2020_12,9.567956989247312,8.2,10.38,18-317-00191
2640,2021_01,8.07279569892473,7.96,8.2,18-317-00191
2641,2021_02,7.838809523809524,7.72,7.95,18-317-00191
2642,2021_03,7.599784946236559,7.49,7.75,18-317-00191
2643,2021_04,7.436111111111111,7.37,7.5,18-317-00191
2644,2021_05,7.677997311827958,7.31,7.99,18-317-00191
2645,2021_06,8.209305555555556,7.74,8.58,18-317-00191
2646,2021_07,9.284274193548388,8.58,10.11,18-317-00191
2647,2021_08,10.70888440860215,10.11,11.08,18-317-00191
2648,2021_09,11.244361111111111,11.05,11.42,18-317-00191
2649,2021_10,10.980752688172043,10.73,11.24,18-317-00191
2650,2021_11,10.594684684684685,10.3,10.77,18-317-00191
2651,2021_12,10.004086021505376,9.85,10.3,18-317-00191
2652,2022_01,9.253978494623656,7.3,9.85,18-317-00191
2653,2022_02,7.059404761904762,6.7,7.33,18-317-00191
2654,2022_03,6.427096774193549,6.16,6.7,18-317-00191
2655,2022_04,6.773555555555555,6.6,6.97,18-317-00191
2656,2022_05,9.105591397849462,6.97,11.23,18-317-00191
2657,2022_06,14.327402777777777,10.75,19.88,18-317-00191
2658,2022_07,12.654650537634408,9.1,16.35,18-317-00191
2659,2022_08,10.679610215053764,10.15,11.26,18-317-00191
2660,2022_09,11.348791666666667,10.61,11.59,18-317-00191
2661,2022_10,9.349823924731183,8.57,10.6,18-317-00191
2662,2022_11,8.313555555555556,8.12,8.57,18-317-00191
2663,2022_12,7.996344086021505,7.87,8.12,18-317-00191
2664,2023_01,7.75752688172043,7.44,7.96,18-317-00191
2665,2023_02,7.755238095238096,7.62,7.99,18-317-00191
2666,2023_03,7.667741935483871,7.48,8.13,18-317-00191
2667,2023_04,9.010555555555555,8.15,9.65,18-317-00191
2668,2023_05,8.663709677419355,8.16,9.25,18-317-00191
2669,2023_06,10.644694444444445,8.51,12.85,18-317-00191
2670,2023_07,12.424072580645161,10.98,13.1,18-317-00191
2671,2023_08,11.08510752688172,10.34,12.03,18-317-00191
2672,2023_09,11.52656108597285,10.93,12.19,18-317-00191
2673,2019_06,16.181136363636362,15.47,17.19,18-317-00192
2674,2019_07,16.587540453074435,15.13,26.23,18-317-00192
2675,2019_08,16.055625,11.46,25.35,18-317-00192
2676,2019_09,15.895702364394994,15.29,17.24,18-317-00192
2677,2019_10,16.028508064516128,15.31,17.65,18-317-00192
2678,2019_11,15.315,15.05,15.9,18-317-00192
2679,2019_12,14.72,14.08,15.09,18-317-00192
2680,2020_01,14.016774193548386,13.6,19.83,18-317-00192
2681,2020_02,13.327241379310346,13.08,13.59,18-317-00192
2682,2020_03,12.8125,12.58,13.05,18-317-00192
2683,2020_07,16.036385135135138,15.62,17.14,18-317-00192
2684,2020_08,16.175833333333333,15.57,17.93,18-317-00192
2685,2020_09,16.353625,15.79,17.02,18-317-00192
2686,2020_10,16.64441453566622,15.87,18.24,18-317-00192
2687,2020_11,15.546222222222223,15.32,16.08,18-317-00192
2688,2020_12,16.47588888888889,15.23,17.88,18-317-00192
2689,2021_01,17.78978494623656,17.77,17.82,18-317-00192
2690,2021_02,17.746785714285714,17.72,17.77,18-317-00192
2691,2021_03,17.700989010989012,17.66,17.81,18-317-00192
2692,2021_04,17.71688888888889,17.66,17.93,18-317-00192
2693,2021_05,17.933225806451613,17.61,18.72,18-317-00192
2694,2021_06,18.249375,17.76,18.96,18-317-00192
2695,2021_07,19.151774193548388,17.98,20.93,18-317-00192
2696,2021_08,19.189059139784945,18.41,20.89,18-317-00192
2697,2021_09,18.890597222222222,18.15,20.61,18-317-00192
2698,2021_10,18.03100806451613,17.72,18.68,18-317-00192
2699,2021_11,17.664504504504503,17.61,17.73,18-317-00192
2700,2021_12,17.857802197802197,17.61,18.99,18-317-00192
2701,2022_01,17.696344086021504,17.66,17.73,18-317-00192
2702,2022_02,17.681428571428572,17.66,17.7,18-317-00192
2703,2022_03,17.641182795698924,17.6,17.77,18-317-00192
2704,2022_04,17.642999999999997,17.55,17.81,18-317-00192
2705,2022_05,18.53122311827957,17.54,20.36,18-317-00192
2706,2022_06,19.443569444444446,18.07,22.48,18-317-00192
2707,2022_07,18.94818548387097,18.17,20.34,18-317-00192
2708,2022_08,19.305147849462365,18.33,21.9,18-317-00192
2709,2022_09,18.968222222222224,18.1,20.43,18-317-00192
2710,2022_10,18.784268292682928,18.12,20.48,18-317-00192
2711,2022_11,17.93133333333333,17.83,18.11,18-317-00192
2712,2022_12,17.776344086021506,17.7,17.83,18-317-00192
2713,2023_01,17.619677419354836,17.55,17.69,18-317-00192
2714,2023_02,17.523536585365854,17.5,17.55,18-317-00192
2715,2023_03,17.52591397849462,17.44,17.69,18-317-00192
2716,2023_04,17.57875,17.35,18.15,18-317-00192
2717,2023_05,17.45077956989247,17.27,18.47,18-317-00192
2718,2023_06,18.44648611111111,17.38,20.63,18-317-00192
2719,2023_07,18.54649193548387,17.73,20.78,18-317-00192
2720,2023_08,18.261881720430107,17.73,19.72,18-317-00192
2721,2023_09,18.877269984917042,17.78,20.97,18-317-00192
2722,2016_05,16.479852150537635,15.17,19.09,18-317-00193
2723,2016_06,16.440479166666666,15.79,17.63,18-317-00193
2724,2016_07,16.113077956989247,15.53,17.33,18-317-00193
2725,2016_08,16.008413978494623,15.42,18.18,18-317-00193
2726,2016_09,16.41348611111111,15.57,18.3,18-317-00193
2727,2016_10,15.362486559139786,15.09,15.94,18-317-00193
2728,2016_11,15.16,15.16,15.16,18-317-00193
2729,2017_05,16.051927223719677,14.97,19.52,18-317-00193
2730,2017_06,16.983310152990263,15.46,19.7,18-317-00193
2731,2017_07,16.354771505376345,15.64,18.61,18-317-00193
2732,2017_08,16.58377688172043,15.33,18.31,18-317-00193
2733,2017_09,16.116222222222223,15.37,17.82,18-317-00193
2734,2017_10,15.546209677419354,15.03,18.43,18-317-00193
2735,2017_11,14.87,14.87,14.87,18-317-00193
2736,2018_01,14.67,14.67,14.67,18-317-00193
2737,2018_04,27.6,27.6,27.6,18-317-00193
2738,2018_05,16.350901749663524,14.84,18.93,18-317-00193
2739,2018_06,16.303604938271604,15.1,19.46,18-317-00193
2740,2018_07,15.337323775388292,14.93,16.82,18-317-00193
2741,2018_08,15.673560334528077,15.06,18.62,18-317-00193
2742,2018_09,15.2689012345679,14.84,16.78,18-317-00193
2743,2018_10,14.969103942652328,14.61,17.94,18-317-00193
2744,2018_11,14.803956043956045,14.3,16.38,18-317-00193
2745,2018_12,14.620645161290323,14.59,14.87,18-317-00193
2746,2019_01,14.563010752688172,14.52,14.61,18-317-00193
2747,2019_02,14.506190476190476,14.45,14.63,18-317-00193
2748,2019_05,14.889142857142858,14.8,15.06,18-317-00193
2749,2019_06,16.58031746031746,14.79,18.14,18-317-00193
2750,2019_07,16.128763440860215,14.9,18.8,18-317-00193
2751,2019_08,15.664959677419354,14.95,17.73,18-317-00193
2752,2019_09,15.256652661064425,14.68,18.94,18-317-00193
2753,2019_10,15.545349462365591,14.75,18.72,18-317-00193
2754,2019_11,14.658666666666667,14.51,15.16,18-317-00193
2755,2019_12,14.457471264367815,14.41,14.51,18-317-00193
2756,2020_01,14.367526881720432,14.04,14.6,18-317-00193
2757,2020_02,14.277068965517243,14.21,14.32,18-317-00193
2758,2020_03,14.081944444444444,14.01,14.24,18-317-00193
2759,2020_04,14.538484848484847,14.12,14.98,18-317-00193
2760,2020_05,14.940326612903224,14.24,18.51,18-317-00193
2761,2020_06,15.956222222222221,14.97,18.21,18-317-00193
2762,2020_07,15.615822802197801,14.73,18.86,18-317-00193
2763,2020_08,15.037648535564854,14.54,18.12,18-317-00193
2764,2020_09,15.147929166666668,14.079,16.57,18-317-00193
2765,2020_10,15.685336971350615,14.077,18.69,18-317-00193
2766,2020_11,14.528666666666666,14.33,15.7,18-317-00193
2767,2020_12,14.244929577464788,14.18,14.32,18-317-00193
2768,2021_01,14.113139534883722,14.07,14.22,18-317-00193
2769,2021_02,14.036309523809523,14.0,14.08,18-317-00193
2770,2021_03,14.183733333333333,14.0,18.07,18-317-00193
2771,2021_04,14.184252873563219,13.85,14.58,18-317-00193
2772,2021_05,14.714469086021506,13.84,16.91,18-317-00193
2773,2021_06,14.980930555555556,14.4,17.02,18-317-00193
2774,2021_07,15.285913978494623,14.39,16.98,18-317-00193
2775,2021_08,15.898790322580647,14.74,18.58,18-317-00193
2776,2021_09,14.907388888888889,14.1,17.05,18-317-00193
2777,2021_10,14.189892473118281,14.01,15.05,18-317-00193
2778,2021_11,13.946339285714286,13.88,14.02,18-317-00193
2779,2021_12,14.03236559139785,13.87,15.83,18-317-00193
2780,2022_01,13.866236559139784,13.83,14.04,18-317-00193
2781,2022_02,13.812857142857142,13.75,14.0,18-317-00193
2782,2022_03,13.735161290322582,13.6,14.02,18-317-00193
2783,2022_04,13.868333333333334,13.71,14.68,18-317-00193
2784,2022_05,15.355471063257065,13.73,18.5,18-317-00193
2785,2022_06,16.544541666666667,14.94,19.71,18-317-00193
2786,2022_07,15.963709677419354,14.47,18.8,18-317-00193
2787,2022_08,15.327379032258063,14.36,18.74,18-317-00193
2788,2022_09,15.28675,14.22,17.44,18-317-00193
2789,2022_10,14.699502688172043,14.08,17.56,18-317-00193
2790,2022_11,14.00032967032967,13.91,14.98,18-317-00193
2791,2022_12,13.822903225806451,10.45,13.96,18-317-00193
2792,2023_01,13.772258064516128,13.71,13.84,18-317-00193
2793,2023_02,13.713928571428571,13.67,13.75,18-317-00193
2794,2023_03,13.719032258064514,13.61,14.2,18-317-00193
2795,2023_04,13.905054945054944,13.62,15.5,18-317-00193
2796,2023_05,13.748548387096774,13.55,14.48,18-317-00193
2797,2023_06,14.976777777777778,13.56,18.39,18-317-00193
2798,2023_07,15.186518817204302,14.1,17.83,18-317-00193
2799,2023_08,14.977930107526882,13.97,16.94,18-317-00193
2800,2023_09,15.2782078313253,13.97,18.32,18-317-00193
2801,2016_04,16.26869918699187,14.36,17.73,18-318-00195
2802,2016_05,15.929499036608863,12.6,21.69,18-318-00195
2803,2016_06,16.610573770491804,10.2,19.26,18-318-00195
2804,2016_07,17.361148115687993,15.48,19.15,18-318-00195
2805,2016_08,16.051125654450264,14.0,19.6,18-318-00195
2806,2016_09,18.496376944190303,16.69,21.36,18-318-00195
2807,2016_10,15.0571839581517,13.3,18.08,18-318-00195
2808,2016_11,13.844395604395604,12.2,16.8,18-318-00195
2809,2016_12,12.721720430107526,12.49,13.1,18-318-00195
2810,2017_01,12.359784946236559,12.24,13.29,18-318-00195
2811,2017_02,12.182738095238095,12.1,12.5,18-318-00195
2812,2017_03,12.752788461538461,12.08,16.6,18-318-00195
2813,2017_04,15.701884498480243,12.46,18.37,18-318-00195
2814,2017_05,14.372088607594938,12.85,17.1,18-318-00195
2815,2017_06,19.5391568627451,15.86,22.34,18-318-00195
2816,2017_07,18.336015180265655,17.05,21.37,18-318-00195
2817,2017_08,19.316546261089986,16.69,21.76,18-318-00195
2818,2017_09,17.84578431372549,15.55,19.45,18-318-00195
2819,2017_10,16.455698924731184,14.67,19.64,18-318-00195
2820,2017_11,14.406256983240223,12.46,19.22,18-318-00195
2821,2017_12,13.339032258064515,12.86,15.25,18-318-00195
2822,2018_01,12.69016304347826,12.23,12.85,18-318-00195
2823,2018_02,12.425059523809523,12.1,12.53,18-318-00195
2824,2018_03,12.310537634408604,2.63,12.85,18-318-00195
2825,2018_04,12.705650887573965,12.25,14.07,18-318-00195
2826,2018_05,15.146903103229892,13.04,19.9,18-318-00195
2827,2018_06,17.9485,13.63,22.62,18-318-00195
2828,2018_07,16.89375,15.6,19.26,18-318-00195
2829,2018_08,17.746807795698924,16.11,20.49,18-318-00195
2830,2018_09,15.523722222222222,13.74,17.89,18-318-00195
2831,2018_10,13.844949221394721,12.15,15.94,18-318-00195
2832,2018_11,12.996538461538462,12.6,14.1,18-318-00195
2833,2018_12,12.574062499999998,12.47,12.82,18-318-00195
2834,2019_01,12.376129032258065,12.29,12.47,18-318-00195
2835,2019_02,12.22375,10.9,12.8,18-318-00195
2836,2019_03,12.276802030456853,12.12,12.69,18-318-00195
2837,2019_04,12.705625000000001,11.78,13.56,18-318-00195
2838,2019_05,13.22013422818792,12.21,18.54,18-318-00195
2839,2019_06,15.234378531073448,12.31,16.73,18-318-00195
2840,2019_07,17.83758525345622,14.56,22.36,18-318-00195
2841,2019_08,16.818368860055607,14.25,19.84,18-318-00195
2842,2019_09,16.002418478260868,12.93,22.2,18-318-00195
2843,2019_10,14.876328767123287,13.49,17.4,18-318-00195
2844,2019_11,13.396593406593405,12.57,21.72,18-318-00195
2845,2019_12,12.789281767955801,11.85,13.02,18-318-00195
2846,2020_01,12.714130434782609,12.13,21.67,18-318-00195
2847,2020_02,12.43218045112782,12.32,12.49,18-318-00195
2848,2020_03,12.312577319587628,12.2,12.76,18-318-00195
2849,2020_04,13.3834375,12.71,21.81,18-318-00195
2850,2020_05,13.347976744186045,12.35,21.65,18-318-00195
2851,2020_06,16.61410806174957,15.29,18.32,18-318-00195
2852,2020_07,17.831846049046323,16.02,20.34,18-318-00195
2853,2020_08,16.766971544715446,13.25,20.23,18-318-00195
2854,2020_09,16.040868644067796,12.02,18.71,18-318-00195
2855,2020_10,16.539012096774194,14.56,20.9,18-318-00195
2856,2020_11,13.88806629834254,12.3,15.63,18-318-00195
2857,2020_12,12.85801204819277,12.73,13.03,18-318-00195
2858,2021_01,12.526511627906977,12.23,12.72,18-318-00195
2859,2021_02,12.108988764044945,12.05,12.21,18-318-00195
2860,2021_03,12.0394623655914,11.96,12.36,18-318-00195
2861,2021_04,11.959204545454547,11.77,12.44,18-318-00195
2862,2021_05,12.723492597577389,11.76,14.55,18-318-00195
2863,2021_06,13.875,12.37,15.66,18-318-00195
2864,2021_07,15.748790322580646,13.82,19.13,18-318-00195
2865,2021_08,17.023333333333333,14.7,18.94,18-318-00195
2866,2021_09,16.39541666666667,14.17,19.16,18-318-00195
2867,2021_10,13.774092741935483,12.74,17.0,18-318-00195
2868,2021_11,12.429502762430937,11.76,13.3,18-318-00195
2869,2021_12,13.08215053763441,11.74,16.6,18-318-00195
2870,2022_01,12.246774193548388,2.42,12.44,18-318-00195
2871,2022_02,12.295595238095236,12.17,12.4,18-318-00195
2872,2022_03,12.075806451612904,11.98,12.35,18-318-00195
2873,2022_04,12.233666666666666,11.82,13.13,18-318-00195
2874,2022_05,15.82336693548387,11.87,19.59,18-318-00195
2875,2022_06,17.853993055555556,14.35,22.49,18-318-00195
2876,2022_07,17.746339825386166,12.61,20.56,18-318-00195
2877,2022_08,16.77172043010753,14.67,19.75,18-318-00195
2878,2022_09,15.309506944444443,14.18,17.01,18-318-00195
2879,2022_10,14.840098231827112,13.21,16.68,18-318-00195
2880,2022_11,12.525326086956522,12.16,13.51,18-318-00195
2881,2022_12,12.05494623655914,11.91,12.16,18-318-00195
2882,2023_01,11.821935483870968,11.74,11.99,18-318-00195
2883,2023_02,11.666785714285714,11.61,11.74,18-318-00195
2884,2023_03,11.620537634408603,11.5,11.91,18-318-00195
2885,2023_04,11.973846153846152,11.54,12.92,18-318-00195
2886,2023_05,11.509627163781625,0.0,12.33,18-318-00195
2887,2023_06,14.047097222222222,11.42,18.29,18-318-00195
