,revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,timeperiod,object_id
6562,Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.2373480852843611,32595,2022_01,18-315-00183
6563,Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.2395449593780832,13176,2022_01,18-316-00184
6564,Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,-0.1242425173868538,14837,2022_01,18-316-00185
6565,Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.2389412032206592,7922,2022_01,18-316-00186
6566,Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.2397882226838755,17675,2022_01,18-316-00187
6567,Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.1979329292983671,13351,2022_01,18-316-00188
6568,Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,-0.116411756306528,3158,2022_01,18-317-00189
6569,Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,-0.1531715984368454,2387,2022_01,18-317-00190
6570,Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,-0.1447466267887178,4942,2022_01,18-317-00191
6571,Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.2048856757888196,11869,2022_01,18-317-00192
6572,"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.1825643625955375,10140,2022_01,18-317-00193
6573,Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,-0.065143514894431,2767,2022_01,18-318-00194
6574,Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,-0.0784973594421836,2849,2022_01,18-318-00195
6575,Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,-0.0803955562733428,4786,2022_01,18-318-00196
6576,Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,-0.1996385971857074,13075,2022_01,18-318-00197
6577,"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.0999346623949599,3399,2022_01,18-319-00198
6578,Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,-0.1078803278155285,5314,2022_01,18-319-00199
6579,Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,-0.0569686460961957,6229,2022_01,18-319-00200
6580,Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.0051934189092917,1525,2022_01,18-319-00201
6581,Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,-0.0203313865159687,3040,2022_01,18-319-00202
6582,Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,-0.0030306398341086,226,2022_01,18-320-00203
6583,Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,-0.1072693850791282,623,2022_01,18-320-00204
6584,Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.0976516734292527,12883,2022_01,18-320-00205
6585,Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,-0.0226377593919888,4110,2022_01,18-320-00206
6586,Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,-0.1496025597412764,16765,2022_01,18-320-00207
6587,"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.0293029886055967,3327,2022_01,18-321-00208
6588,Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,-0.0345230022817071,957,2022_01,18-321-00209
6589,Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,-0.058343590384273,4477,2022_01,18-321-00210
6590,Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,-0.0960659450954861,7398,2022_01,18-321-00211
6591,Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,-0.1438655664829707,8401,2022_01,18-321-00212
6592,Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,-0.0078864738708129,3161,2022_01,18-321-00213
6593,Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,-0.0722795722496922,2513,2022_01,18-321-00214
6594,Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,-0.0830644369125366,2048,2022_01,18-321-00215
6595,Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,-0.1412721506090554,9192,2022_01,18-321-00216
6596,"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,-0.0733006186394548,1629,2022_01,18-321-00217
6597,Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,-0.0213873211700137,1010,2022_01,18-321-00218
6598,Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,-0.03043952338797,1809,2022_01,18-322-00219
6599,Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,-0.1213540421051233,8820,2022_01,18-322-00220
6600,Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,-0.1625485330579957,2234,2022_01,18-322-00221
6601,"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,-0.0263065120087838,1697,2022_01,18-323-00222
6602,"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,-0.0539385320365227,2667,2022_01,18-323-00223
6603,Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,-0.0726345114638151,6627,2022_01,18-323-00224
6604,Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,-0.0901964687380987,1477,2022_01,18-323-00225
6605,Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,-0.0659716504331767,2295,2022_01,18-323-00226
6606,Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,0.0129480674903612,1097,2022_01,18-323-00227
6607,Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,0.0193680695125034,2352,2022_01,18-323-00228
6608,Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,-0.0185179714145765,3807,2022_01,18-324-00260
6609,Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,0.0042806505809372,343,2022_01,18-323-00230
6610,Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,-0.1512694750849452,8259,2022_01,18-324-00231
6611,Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,0.0123392944275673,633,2022_01,18-324-00232
6612,Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,-0.0505605620523157,5244,2022_01,18-324-00233
6613,Barama,BAKSA,Baksa,Barama,,95546762.3,96,0.0002418424307849,1719,2022_01,18-324-00234
6614,Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,0.0290356567927769,420,2022_01,18-816-00235
6615,Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,-0.0192052863893054,63,2022_01,18-816-00236
6616,Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,0.0089047020360043,950,2022_01,18-325-00237
6617,Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,-0.015226626637006,3168,2022_01,18-325-00238
6618,Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,-0.082133887333526,5242,2022_01,18-325-00239
6619,Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,0.0309088394226815,741,2022_01,18-326-00240
6620,Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,0.0163056032975027,2937,2022_01,18-326-00241
6621,Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,0.0676576627625359,36,2022_01,18-326-00242
6622,Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,0.1013614961079188,112,2022_01,18-326-00243
6623,Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,0.0106275639635451,1128,2022_01,18-326-00244
6624,Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,-0.0762469084484366,11258,2022_01,18-326-00245
6625,Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,-0.0133156567811965,10240,2022_01,18-326-00246
6626,Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,-0.0041917969083753,5852,2022_01,18-326-00247
6627,Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,-0.0345608387972363,5319,2022_01,18-755-00248
6628,Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,-0.0637102449725944,18769,2022_01,18-756-00249
6629,Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,-0.049555789909819,7692,2022_01,18-756-00250
6630,Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,-0.0277533103842875,5646,2022_01,18-756-00251
6631,Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,0.0453373537225238,4720,2022_01,18-757-00252
6632,Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,-0.0597278210210707,5681,2022_01,18-757-00253
6633,Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,-0.0244563601998002,15598,2022_01,18-757-00254
6634,Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,-0.2073843209301159,54848,2022_01,18-759-00255
6635,South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,-0.0620758162645334,7773,2022_01,18-758-00256
6636,Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,-0.0547024422595035,4435,2022_01,18-758-00257
6637,Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,0.0296992903489332,325,2022_01,18-816-00258
6638,Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,-0.0301699321475312,5086,2022_01,18-816-00259
6639,Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,-0.0063076442626878,9867,2022_01,18-816-00261
6640,Baksa,BAKSA,Baksa,Baska,,295501945.5,296,-0.0320801223866974,5309,2022_01,18-324-00262
6641,Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,-0.0166833145912758,2414,2022_01,18-324-00263
6642,Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,-0.0344037539105943,3709,2022_01,18-303-00264
6643,Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,-0.0223657956076702,4702,2022_01,18-799-00265
6644,Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,-0.0385509167551178,5697,2022_01,18-303-00266
6645,North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,-0.1102121225868964,2053,2022_01,18-322-00267
6646,Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,0.024721237403759,3450,2022_01,18-326-00268
6647,Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,-0.0472522191192487,7876,2022_01,18-325-00269
6648,Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,-0.0176073774581451,11639,2022_01,18-325-00270
6649,Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,-0.1195924340224847,8692,2022_01,18-304-00271
6650,Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,-0.0622233264031588,7026,2022_01,18-321-00272
6651,Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,-0.1394290209983546,7559,2022_01,18-321-00273
6652,Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,0.0019853208920003,1372,2022_01,18-301-00274
6653,Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,-0.0461690344817788,6530,2022_01,18-312-00276
6654,Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,-0.0561293643784238,3514,2022_01,18-312-00277
6655,Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,-0.0873061135149102,7105,2022_01,18-755-00278
6656,Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,-0.1019128270047425,6932,2022_01,18-755-00279
6657,Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,-0.0312591126687524,5802,2022_01,18-760-00280
6658,Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,-0.0018205152192481,11685,2022_01,18-760-00281
6659,Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,-0.2201890535794216,59203,2022_01,18-314-00275
6660,Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,-0.0716070292044699,19192,2021_02,18-300-00101
6661,Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,-0.0195307703075294,2839,2021_02,18-300-00102
6662,Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,0.0381739268714826,5464,2021_02,18-300-00103
6663,Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,-0.081500589130889,17798,2021_02,18-300-00104
6664,Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,-0.0755523663435666,5029,2021_02,18-300-00105
6665,Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,-0.0817843771989877,1843,2021_02,18-300-00106
6666,Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,-0.1012780370078795,2213,2021_02,18-300-00107
6667,Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,-0.130069749545207,1808,2021_02,18-300-00108
6668,Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,-0.0892262990851151,3800,2021_02,18-301-00109
6669,Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,0.0141392019529026,3953,2021_02,18-301-00110
6670,Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,-0.0165548553551993,3582,2021_02,18-301-00111
6671,Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,-0.0318301425084798,6380,2021_02,18-301-00112
6672,Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,-0.0315865269199307,5272,2021_02,18-301-00113
6673,Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,-0.0843849400111607,3500,2021_02,18-301-00114
6674,Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,-0.0280235392976461,8713,2021_02,18-302-00115
6675,Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,-0.0366473012566073,9672,2021_02,18-302-00116
6676,Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,0.0226027315871065,8547,2021_02,18-302-00117
6677,Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,0.0043759276546161,3501,2021_02,18-302-00118
6678,Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,-0.0208856223978386,4951,2021_02,18-302-00119
6679,Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,-0.03831758734536,4173,2021_02,18-303-00120
6680,Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,-0.0151402103229033,9173,2021_02,18-303-00121
6681,Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,-0.0697911364884026,5664,2021_02,18-303-00122
6682,Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,-0.0668994039138276,4691,2021_02,18-303-00123
6683,Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,0.001156601881941,2995,2021_02,18-799-00124
6684,Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,0.0173634796970734,737,2021_02,18-799-00125
6685,Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,-0.0295547225412872,3933,2021_02,18-304-00126
6686,Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,-0.0652713303722901,4163,2021_02,18-304-00127
6687,Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,-0.0685521134542762,6976,2021_02,18-304-00128
6688,Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,-0.0868824513676026,3293,2021_02,18-304-00129
6689,Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,-0.0629189716312722,10408,2021_02,18-305-00130
6690,Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,-0.0418541521572227,6136,2021_02,18-305-00131
6691,Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,-0.0988650614291033,5497,2021_02,18-305-00132
6692,Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,-0.1464578075623244,4450,2021_02,18-305-00133
6693,Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,-0.0333738231273064,6673,2021_02,18-305-00134
6694,Raha,NAGAON,Nagaon,Raha,,340889151.3,341,-0.0762098567692313,6096,2021_02,18-305-00135
6695,Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,-0.0482519476673109,6710,2021_02,18-305-00136
6696,Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,-0.0219862617507843,22132,2021_02,18-306-00137
6697,Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,-0.0492650823115083,17994,2021_02,18-306-00138
6698,Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,0.0010073240911004,9802,2021_02,18-306-00139
6699,Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,0.016759871325847,12021,2021_02,18-306-00140
6700,Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,0.0435447754120064,6851,2021_02,18-307-00141
6701,Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,0.0075618145461626,7337,2021_02,18-307-00142
6702,Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,-0.0245959201047242,5955,2021_02,18-307-00143
6703,Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,-0.0175313801282702,9453,2021_02,18-307-00144
6704,North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,-0.0134968298446508,11101,2021_02,18-307-00145
6705,Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,-0.0424125593768701,8355,2021_02,18-307-00146
6706,Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,-0.1374416694678845,5055,2021_02,18-307-00147
6707,Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,-0.0895398378372192,160,2021_02,18-308-00148
6708,Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,-0.1883456704454432,2809,2021_02,18-308-00149
6709,Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,0.0219328842131159,7169,2021_02,18-308-00150
6710,Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,0.0218836253680639,13505,2021_02,18-308-00151
6711,Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,0.0160740643674217,15474,2021_02,18-308-00152
6712,Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,0.0284480124203418,5860,2021_02,18-308-00153
6713,Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,0.007146926482205,15463,2021_02,18-309-00154
6714,Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,-0.0476616893391428,16964,2021_02,18-309-00155
6715,Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,-0.079173264802759,16124,2021_02,18-309-00156
6716,Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,-0.1564438746253418,20477,2021_02,18-309-00157
6717,Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,0.0232664039364199,13064,2021_02,18-310-00158
6718,Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,0.0563847980716774,7103,2021_02,18-310-00159
6719,Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,0.0547707241655948,11905,2021_02,18-310-00160
6720,Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,0.0064744107165739,6432,2021_02,18-310-00161
6721,Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,0.0397856106285431,7122,2021_02,18-310-00162
6722,Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,0.0177084861154384,7071,2021_02,18-310-00163
6723,Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,-0.0698488205458132,8388,2021_02,18-310-00164
6724,Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,0.0184842161036117,8635,2021_02,18-311-00165
6725,Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,0.0036107324751769,6985,2021_02,18-311-00166
6726,Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,-0.0112382504090282,5662,2021_02,18-311-00167
6727,Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,-0.0047085374812648,6943,2021_02,18-311-00168
6728,Teok,JORHAT,Jorhat,Teok,,449551926.2,450,-0.020687751869078,8087,2021_02,18-312-00169
6729,Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,0.026893224419668,7526,2021_02,18-312-00170
6730,Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,-0.1264959135065263,7848,2021_02,18-312-00171
6731,Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,-0.0252306000861119,15269,2021_02,18-313-00172
6732,Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,0.0505407268839671,8512,2021_02,18-313-00173
6733,Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,0.0230695415916587,5798,2021_02,18-313-00174
6734,Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,0.010871744867581,11792,2021_02,18-313-00175
6735,Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,-0.0303134553793958,5705,2021_02,18-313-00176
6736,Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,0.0096302264669667,16100,2021_02,18-313-00177
6737,Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,-0.1569395194287805,44068,2021_02,18-314-00178
6738,Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,-0.2020715592495458,28073,2021_02,18-314-00179
6739,Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,-0.1778814942871432,25994,2021_02,18-315-00180
6740,Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,-0.2729721199380052,18187,2021_02,18-315-00181
6741,Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,-0.278303496074393,10090,2021_02,18-315-00182
6742,Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,-0.213179348216888,32594,2021_02,18-315-00183
6743,Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,-0.176167787460392,13176,2021_02,18-316-00184
6744,Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,-0.083595600523046,14829,2021_02,18-316-00185
6745,Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,-0.1819115807170022,7921,2021_02,18-316-00186
6746,Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,-0.1835616803880042,17677,2021_02,18-316-00187
6747,Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,-0.1297001000987531,13354,2021_02,18-316-00188
6748,Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,-0.012076380583954,3161,2021_02,18-317-00189
6749,Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,-0.0601614305637026,2384,2021_02,18-317-00190
6750,Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,-0.0436465557844037,4942,2021_02,18-317-00191
6751,Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,-0.1282217181970424,11868,2021_02,18-317-00192
6752,"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,-0.1122857592566334,10138,2021_02,18-317-00193
6753,Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,-0.0249844052527835,2766,2021_02,18-318-00194
6754,Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,-0.0312198228762339,2846,2021_02,18-318-00195
6755,Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,-0.0743619243179369,4785,2021_02,18-318-00196
6756,Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,-0.1822455425008604,13074,2021_02,18-318-00197
6757,"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,-0.0630834702359609,3399,2021_02,18-319-00198
6758,Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,-0.0718063110466398,5315,2021_02,18-319-00199
6759,Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,-0.0369619624044609,6227,2021_02,18-319-00200
6760,Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.0251613531950104,1526,2021_02,18-319-00201
6761,Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,-0.0309187477064117,3039,2021_02,18-319-00202
6762,Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,0.0046223802904112,226,2021_02,18-320-00203
6763,Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,-0.0706864934097706,623,2021_02,18-320-00204
6764,Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,-0.0755806300951087,12880,2021_02,18-320-00205
6765,Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,-0.0003726445854333,4111,2021_02,18-320-00206
6766,Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,-0.131655052682885,16766,2021_02,18-320-00207
6767,"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,-0.0149260475385579,3329,2021_02,18-321-00208
6768,Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,-0.0363976455704387,959,2021_02,18-321-00209
6769,Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,-0.0250171853177374,4475,2021_02,18-321-00210
6770,Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,-0.0557152126684748,7394,2021_02,18-321-00211
6771,Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,-0.0880665678093757,8402,2021_02,18-321-00212
6772,Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,0.0188344589436333,3158,2021_02,18-321-00213
