gp_code,village_code,object_id,revenue_ci,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
257815,296482,18-314-00178,Diphu,5.0,18,1,2,0,0
253426,302147,18-320-00207,Bijni (Pt),186.0,404,3,2,186,46
257815,296637,18-314-00178,Diphu,1.0,40,2,2,0,0
257815,296416,18-314-00178,Diphu,3.0,217,1,2,0,0
257815,296036,18-314-00178,Diphu,5.0,16,2,2,0,0
257812,297478,18-314-00275,Phuloni,40.0,34,2,2,0,6
257815,295971,18-314-00178,Diphu,8.0,29,2,2,0,0
257815,296469,18-314-00178,Diphu,25.0,65,3,2,0,0
257815,296552,18-314-00178,Diphu,20.0,37,3,2,0,0
257815,296003,18-314-00178,Diphu,10.0,17,2,2,0,0
257815,296510,18-314-00178,Diphu,3.0,30,2,2,0,0
257815,296639,18-314-00178,Diphu,318.0,26,2,2,0,0
257815,297408,18-314-00178,Diphu,20.0,10,2,2,0,0
257815,296488,18-314-00178,Diphu,8.0,31,2,2,0,0
257815,295952,18-314-00178,Diphu,5.0,10,2,2,0,0
257823,911363,18-314-00179,Silonijan,4.0,67,3,2,0,20
257815,295968,18-314-00178,Diphu,3.0,30,2,2,0,0
257815,911702,18-314-00178,Diphu,2.0,8,2,2,0,0
257815,296531,18-314-00178,Diphu,1.0,27,3,2,0,0
257815,295938,18-314-00178,Diphu,3.0,32,3,2,0,0
257815,911427,18-314-00178,Diphu,1.0,6,3,2,0,0
257815,296624,18-314-00178,Diphu,4.0,19,2,2,0,0
257815,296486,18-314-00178,Diphu,5.0,19,2,2,0,0
257815,296553,18-314-00178,Diphu,5.0,49,3,2,0,0
257815,296507,18-314-00178,Diphu,15.0,40,3,2,0,0
257815,296505,18-314-00178,Diphu,6.0,7,2,2,0,0
257815,296476,18-314-00178,Diphu,4.0,67,2,2,0,0
257815,296504,18-314-00178,Diphu,6.0,16,2,2,0,0
257815,296636,18-314-00178,Diphu,4.0,43,2,2,0,0
257812,297032,18-314-00275,Phuloni,23.0,47,1,2,0,3
257815,295912,18-314-00178,Diphu,2.0,17,2,2,0,0
257815,295863,18-314-00178,Diphu,20.0,102,1,2,0,0
257815,295943,18-314-00178,Diphu,30.0,65,2,2,0,0
257815,295953,18-314-00178,Diphu,30.0,28,2,2,0,0
257815,295931,18-314-00178,Diphu,9.0,63,1,2,0,0
257815,296406,18-314-00178,Diphu,2.0,37,2,2,0,0
257823,297848,18-314-00179,Silonijan,10.0,70,3,2,0,16
257815,296533,18-314-00178,Diphu,3.0,10,3,2,0,0
257815,911428,18-314-00178,Diphu,10.0,10,2,2,0,0
257815,911467,18-314-00178,Diphu,10.0,22,3,2,0,0
257815,296159,18-314-00178,Diphu,2.0,37,2,2,0,0
257815,911448,18-314-00178,Diphu,14.0,14,4,2,0,0
257815,295996,18-314-00178,Diphu,5.0,87,2,2,0,0
257815,295961,18-314-00178,Diphu,15.0,72,2,2,0,0
257815,295973,18-314-00178,Diphu,20.0,45,2,2,0,0
106432,294505,18-309-00156,Tinsukia,210.28,375,3,2,0,75
106470,294204,18-313-00172,Bokakhat,0.5,554,3,2,0,5
106470,294215,18-313-00172,Bokakhat,1.0,352,3,2,0,7
106432,294583,18-309-00156,Tinsukia,430.13,1020,4,2,0,250
106470,294203,18-313-00172,Bokakhat,1.0,552,3,2,0,10
106432,294499,18-313-00175,Golaghat,100.0,180,3,2,0,3
106432,294503,18-309-00156,Tinsukia,100.0,150,3,2,0,20
106432,294504,18-313-00175,Golaghat,138.16,118,3,2,0,35
106432,294500,18-313-00175,Golaghat,130.0,76,3,2,0,6
106967,288417,18-307-00146,Dhakuakhana (Pt-I),70.0,117,2,2,0,40
107104,283828,18-304-00127,Laharighat,65.0,245,1,2,0,45
107106,283839,18-304-00127,Laharighat,100.0,521,2,2,0,92
107104,283820,18-304-00127,Laharighat,140.0,385,1,4,0,35
107104,283829,18-304-00127,Laharighat,184.0,180,1,4,0,25
107107,283836,18-304-00127,Laharighat,270.0,940,1,2,0,70
106432,294502,18-309-00156,Tinsukia,100.0,222,3,2,0,5
106432,294490,18-313-00175,Golaghat,100.6,190,3,2,0,5
106428,294491,18-313-00175,Golaghat,300.0,256,3,2,0,20
106428,294471,18-313-00175,Golaghat,306.35,247,3,2,0,26
106428,294495,18-313-00175,Golaghat,140.0,136,3,2,0,104
106428,294492,18-313-00175,Golaghat,7.43,65,2,2,0,9
106428,294480,18-313-00175,Golaghat,19.0,262,3,2,0,10
106967,288441,18-307-00146,Dhakuakhana (Pt-I),40.0,190,2,2,0,20
106967,288431,18-307-00146,Dhakuakhana (Pt-I),40.0,80,2,2,0,10
107109,283807,18-304-00127,Laharighat,320.0,1972,2,2,0,31
107109,283803,18-304-00127,Laharighat,15.0,90,5,4,0,2
107109,283798,18-304-00127,Laharighat,60.0,130,5,4,0,100
107107,283834,18-304-00127,Laharighat,350.0,1875,1,2,0,130
261108,304251,18-816-00261,Tamulpur,100.0,117,2,2,0,30
106121,281150,18-301-00112,Dhubri (Pt),70.0,1,5,4,0,1
106121,281138,18-301-00112,Dhubri (Pt),200.0,271,5,4,0,150
106477,294216,18-313-00172,Bokakhat,0.0,53,4,2,0,25
106514,294833,18-313-00176,Morangi,50.0,372,2,2,0,50
106477,294220,18-313-00172,Bokakhat,0.0,202,4,2,0,14
106477,294221,18-313-00172,Bokakhat,0.0,190,4,2,0,14
261108,304263,18-816-00261,Tamulpur,120.0,129,1,2,0,20
106477,294219,18-313-00172,Bokakhat,0.0,190,4,2,0,14
106477,294222,18-313-00172,Bokakhat,0.0,307,4,3,0,50
107561,286825,18-756-00249,Biswanath,0.0,152,2,2,0,18
107561,286832,18-756-00249,Biswanath,1.0,123,2,2,0,47
107561,286821,18-756-00249,Biswanath,0.0,330,2,4,0,25
107561,286817,18-756-00249,Biswanath,0.0,180,2,2,0,33
107561,286837,18-756-00249,Biswanath,0.0,457,4,3,0,100
107561,286838,18-756-00249,Biswanath,0.0,724,4,4,0,321
107561,286914,18-756-00249,Biswanath,0.0,480,5,4,0,199
107561,286796,18-756-00249,Biswanath,0.0,7,4,2,0,2
107561,286603,18-756-00249,Biswanath,0.0,24,4,4,0,12
107561,286812,18-756-00249,Biswanath,0.0,408,2,4,0,38
107561,286795,18-756-00249,Biswanath,0.0,7,4,4,0,3
107561,286799,18-756-00249,Biswanath,0.0,400,2,4,0,15
272757,298407,18-315-00181,Haflong,0.0,54,4,2,0,1
106440,294441,18-313-00175,Golaghat,6.0,560,3,3,320,9
106512,294864,18-313-00176,Morangi,72.0,212,2,4,0,20
106512,294859,18-313-00176,Morangi,50.0,66,2,4,0,12
253412,304268,18-324-00233,Jalah (Pt),216.0,551,2,2,0,51
106319,292194,18-310-00163,Tingkhong,12.0,235,2,2,230,25
106440,294434,18-313-00175,Golaghat,58.65,297,3,2,0,11
106440,294439,18-313-00175,Golaghat,280.0,371,3,2,0,12
106440,294436,18-313-00175,Golaghat,195.0,233,3,2,0,30
106440,294438,18-313-00175,Golaghat,95.0,93,3,2,0,20
106434,294524,18-313-00177,Sarupathar,2.47,130,1,2,0,25
106434,294528,18-313-00175,Golaghat,1.47,50,2,2,0,20
106434,294527,18-313-00177,Sarupathar,1.47,260,3,4,0,5
106912,300626,18-317-00193,RamkrishnaNagar,14.0,83,3,2,0,3
106434,294525,18-313-00177,Sarupathar,2.47,167,2,4,0,50
106434,294511,18-313-00175,Golaghat,1.47,240,3,2,0,30
106434,294519,18-313-00177,Sarupathar,2.47,120,3,3,0,30
106434,294518,18-313-00175,Golaghat,2.47,130,2,2,0,8
106434,294521,18-313-00175,Golaghat,2.47,61,3,2,0,35
106434,294520,18-313-00177,Sarupathar,2.47,75,2,2,0,25
106434,294515,18-313-00175,Golaghat,2.47,250,2,2,0,30
106434,294522,18-313-00177,Sarupathar,2.47,240,2,2,0,50
105742,301784,18-319-00201,Sidli (Pt-II),2.0,99,3,2,0,16
105747,301775,18-319-00201,Sidli (Pt-II),95.0,737,4,2,0,40
106971,288457,18-307-00147,Subansiri (Pt-I),22.0,28,3,4,0,6
106971,288458,18-307-00147,Subansiri (Pt-I),1.59,236,3,4,0,143
106971,288452,18-307-00147,Subansiri (Pt-I),0.0,11,3,4,0,10
106971,288454,18-307-00147,Subansiri (Pt-I),56.0,1,4,4,0,1
106971,288456,18-307-00147,Subansiri (Pt-I),110.0,219,3,2,0,74
106971,288486,18-307-00147,Subansiri (Pt-I),2.0,192,3,4,0,12
106971,288465,18-307-00147,Subansiri (Pt-I),25.0,535,3,2,0,45
106972,288505,18-307-00147,Subansiri (Pt-I),40.0,121,1,2,0,29
106972,288490,18-307-00147,Subansiri (Pt-I),2.47,45,5,4,0,1
107107,283837,18-304-00127,Laharighat,275.0,800,1,2,0,40
107105,283816,18-304-00127,Laharighat,630.0,1980,1,3,0,400
107105,283817,18-304-00127,Laharighat,320.0,930,1,2,0,480
107106,283833,18-304-00127,Laharighat,320.0,1567,1,2,0,209
107106,283832,18-304-00127,Laharighat,140.0,617,1,2,0,79
107403,303911,18-323-00226,Nalbari,169.0,357,4,2,162,2
107407,303958,18-323-00226,Nalbari,41.07,600,4,2,406,0
107564,286845,18-756-00249,Biswanath,0.0,850,3,2,0,16
107564,286912,18-756-00249,Biswanath,0.0,51,5,2,0,21
107564,286840,18-756-00249,Biswanath,0.0,345,3,2,0,21
107564,286807,18-756-00249,Biswanath,0.0,435,4,2,0,15
107564,286804,18-756-00249,Biswanath,0.0,259,3,2,0,12
107564,286849,18-756-00249,Biswanath,0.0,629,3,2,0,10
107564,286848,18-756-00249,Biswanath,0.0,250,4,2,0,12
107106,283838,18-304-00127,Laharighat,120.0,462,1,2,0,64
107110,283802,18-304-00127,Laharighat,220.0,542,5,2,0,80
107110,283810,18-304-00127,Laharighat,50.0,150,5,2,0,20
107110,283812,18-304-00127,Laharighat,140.0,793,1,2,0,85
107110,283811,18-304-00127,Laharighat,100.0,270,1,2,0,20
107407,303966,18-323-00226,Nalbari,15.0,289,4,2,123,2
107564,286844,18-756-00249,Biswanath,0.0,352,2,4,0,17
107564,286835,18-756-00249,Biswanath,0.0,290,3,2,0,16
107564,286863,18-756-00249,Biswanath,0.0,5,5,2,0,2
107564,286847,18-756-00249,Biswanath,0.0,1,3,2,0,1
107565,286900,18-756-00249,Biswanath,0.0,52,3,2,0,18
106972,288498,18-307-00147,Subansiri (Pt-I),21.0,102,1,2,0,37
106972,288517,18-307-00147,Subansiri (Pt-I),0.0,1,5,2,0,1
106972,288496,18-307-00147,Subansiri (Pt-I),22.0,82,1,2,0,29
106972,288495,18-307-00147,Subansiri (Pt-I),0.0,3,3,3,0,3
107403,303904,18-323-00226,Nalbari,200.0,475,2,2,257,8
261108,304262,18-816-00261,Tamulpur,60.0,142,3,2,0,6
106459,294881,18-313-00177,Sarupathar,150.0,146,3,2,0,0
106446,295129,18-313-00177,Sarupathar,20.0,58,1,2,0,10
106446,294944,18-313-00177,Sarupathar,30.0,150,1,2,0,20
106446,295131,18-313-00177,Sarupathar,20.0,91,1,2,0,4
106463,294880,18-313-00177,Sarupathar,4.0,149,3,2,0,0
106463,294872,18-313-00177,Sarupathar,10.0,306,3,2,0,60
106463,294879,18-313-00177,Sarupathar,15.0,629,3,2,0,490
106463,294895,18-313-00177,Sarupathar,4.0,64,3,2,0,45
106463,294871,18-313-00177,Sarupathar,10.0,181,3,2,0,32
106463,294875,18-313-00177,Sarupathar,4.0,167,3,2,0,67
106463,294870,18-313-00177,Sarupathar,10.0,180,3,2,0,32
272755,298628,18-315-00182,Mahur,8.0,40,2,2,0,10
272755,298611,18-315-00182,Mahur,15.0,132,4,2,40,63
106409,282588,18-302-00119,Rangjuli,25.0,84,4,2,0,45
106574,301223,18-318-00197,Katlichara,75.0,115,3,2,0,45
106574,301194,18-318-00197,Katlichara,120.0,400,2,2,0,100
106575,301234,18-318-00197,Katlichara,400.0,200,1,2,0,1
253627,280454,18-301-00112,Dhubri (Pt),2.0,241,2,2,0,2
106575,907771,18-318-00197,Katlichara,400.0,50,1,2,0,1
106577,301214,18-318-00197,Katlichara,2.0,239,2,2,0,238
106572,301172,18-318-00197,Katlichara,47.0,21,5,2,0,5
257822,911339,18-305-00136,Kampur,3.0,20,5,2,0,5
257822,297928,18-314-00179,Silonijan,2.0,10,2,4,8,9
257822,298182,18-305-00136,Kampur,20.0,31,5,2,0,12
257822,297888,18-314-00179,Silonijan,0.4,60,2,2,0,10
107402,303945,18-323-00226,Nalbari,21.5,809,4,3,456,30
253412,304260,18-324-00233,Jalah (Pt),200.0,304,2,2,0,57
253627,280455,18-301-00112,Dhubri (Pt),2.5,166,1,2,0,162
257822,911344,18-305-00136,Kampur,3.0,20,1,2,0,15
257822,297857,18-314-00179,Silonijan,0.7,26,5,4,0,5
257822,297875,18-314-00179,Silonijan,2.0,27,3,2,2,4
257822,297869,18-314-00179,Silonijan,0.6,35,3,2,5,2
257822,297922,18-314-00179,Silonijan,2.0,45,3,2,0,30
257822,297874,18-314-00179,Silonijan,2.0,80,2,2,0,10
257822,297876,18-314-00179,Silonijan,1.5,40,3,2,2,3
107402,303944,18-323-00226,Nalbari,31.0,613,4,3,457,35
107402,303942,18-323-00226,Nalbari,21.0,71,4,3,46,4
253412,304252,18-324-00233,Jalah (Pt),290.0,394,2,2,0,32
257822,911342,18-314-00179,Silonijan,2.0,200,3,2,20,40
257822,297927,18-314-00179,Silonijan,0.8,85,3,2,0,28
257822,298057,18-314-00179,Silonijan,0.0,18,2,2,0,6
257822,297882,18-314-00179,Silonijan,0.5,35,2,2,8,20
257822,298076,18-314-00179,Silonijan,20.0,35,5,4,0,20
257822,298045,18-314-00179,Silonijan,1.0,68,2,2,0,49
257822,298050,18-314-00179,Silonijan,20.0,20,3,2,3,5
253412,304304,18-324-00233,Jalah (Pt),100.0,165,1,2,0,23
106044,289870,18-308-00153,Gogamukh,13.0,39,3,2,0,4
106044,908372,18-308-00153,Gogamukh,12.0,35,2,2,0,1
106044,908381,18-308-00153,Gogamukh,13.0,27,3,2,0,1
106437,294587,18-313-00175,Golaghat,345.25,710,4,2,0,150
257822,297892,18-314-00179,Silonijan,2.0,46,3,2,0,3
257822,298114,18-314-00179,Silonijan,0.8,66,2,2,0,50
257822,298154,18-314-00179,Silonijan,14.0,30,3,2,0,4
257822,298055,18-314-00179,Silonijan,16.0,48,5,4,0,5
257822,297930,18-314-00179,Silonijan,2.5,70,3,2,0,2
257822,297897,18-314-00179,Silonijan,10.0,64,3,2,5,1
257822,911760,18-314-00179,Silonijan,21.0,87,3,2,8,15
107401,303934,18-323-00226,Nalbari,80.12,915,2,3,200,442
106044,908379,18-308-00153,Gogamukh,12.0,40,2,2,0,4
106050,289732,18-308-00153,Gogamukh,3.0,71,3,2,1,4
106047,908428,18-308-00153,Gogamukh,675.0,94,2,2,0,1
106047,908410,18-308-00153,Gogamukh,898.0,131,2,4,8,1
106044,908375,18-308-00153,Gogamukh,12.0,34,3,2,0,1
106047,908422,18-308-00153,Gogamukh,621.0,79,2,2,0,1
106047,289682,18-308-00153,Gogamukh,865.0,102,1,4,0,1
257822,298063,18-314-00179,Silonijan,0.4,20,2,2,0,10
257822,298043,18-305-00136,Kampur,15.0,18,3,2,0,8
106047,289690,18-308-00153,Gogamukh,866.0,102,1,2,0,2
106047,289680,18-308-00153,Gogamukh,876.0,105,1,4,0,1
106047,908409,18-308-00153,Gogamukh,876.0,117,1,4,0,1
106047,908426,18-308-00153,Gogamukh,654.0,107,1,2,0,1
106047,908421,18-308-00153,Gogamukh,868.0,104,3,2,0,32
106047,908408,18-308-00153,Gogamukh,0.0,125,5,4,0,2
106047,289706,18-308-00153,Gogamukh,905.0,124,1,4,7,1
106047,908414,18-308-00153,Gogamukh,867.0,90,1,4,0,1
106047,289685,18-308-00153,Gogamukh,75.0,190,3,2,0,3
106047,289737,18-308-00153,Gogamukh,1018.0,128,2,4,0,2
106047,289735,18-308-00153,Gogamukh,75.0,112,3,2,0,3
106044,289843,18-308-00153,Gogamukh,20.0,102,1,2,0,4
106046,907982,18-308-00153,Gogamukh,20.0,55,3,3,4,16
106046,289810,18-308-00153,Gogamukh,70.0,73,3,2,2,12
106047,289736,18-308-00153,Gogamukh,799.0,100,1,2,0,2
106046,907976,18-308-00153,Gogamukh,32.0,110,3,2,3,23
106047,908415,18-308-00153,Gogamukh,609.0,105,2,4,0,1
106047,908419,18-308-00153,Gogamukh,72.0,150,3,2,0,2
106046,907984,18-308-00153,Gogamukh,20.0,69,3,3,5,12
106046,289801,18-308-00153,Gogamukh,30.0,61,3,2,2,16
106046,289795,18-308-00153,Gogamukh,30.0,102,3,4,4,39
106046,908429,18-308-00153,Gogamukh,50.0,75,3,2,3,35
257822,297950,18-314-00179,Silonijan,0.0,75,3,2,0,20
257818,296014,18-314-00178,Diphu,8.0,22,3,2,0,2
257822,297906,18-314-00179,Silonijan,1.0,20,3,2,2,2
257822,297938,18-314-00179,Silonijan,1.0,95,3,2,0,2
106967,288423,18-307-00146,Dhakuakhana (Pt-I),100.0,192,2,2,0,62
253412,304307,18-324-00233,Jalah (Pt),120.0,154,2,2,0,25
107401,303930,18-323-00226,Nalbari,53.152,211,2,2,150,40
107401,303933,18-323-00226,Nalbari,15.0,639,4,2,0,25
107401,303931,18-323-00226,Nalbari,5.6,137,2,2,0,22
107401,303932,18-323-00226,Nalbari,10.0,114,2,2,37,30
107408,303959,18-323-00226,Nalbari,36.0,221,4,2,0,220
106046,907974,18-308-00153,Gogamukh,40.0,66,3,2,5,15
106046,289773,18-308-00153,Gogamukh,49.0,100,3,2,3,27
106046,289803,18-308-00153,Gogamukh,13.0,25,3,2,1,7
106046,907975,18-308-00153,Gogamukh,39.0,105,3,2,5,39
106047,908427,18-308-00153,Gogamukh,51.0,127,3,2,0,0
106047,908420,18-308-00153,Gogamukh,45.0,162,3,4,0,4
106047,908412,18-308-00153,Gogamukh,60.0,115,3,4,0,0
106047,908425,18-307-00144,Kadam,78.0,112,3,4,0,2
106047,908413,18-308-00153,Gogamukh,65.0,202,3,4,0,0
106046,289804,18-308-00153,Gogamukh,32.0,78,3,2,2,16
106046,289802,18-308-00153,Gogamukh,10.0,39,3,2,2,8
106047,289684,18-308-00153,Gogamukh,72.0,111,3,4,0,3
106047,289749,18-308-00153,Gogamukh,75.0,180,3,4,0,0
106047,908405,18-308-00153,Gogamukh,68.0,115,3,4,0,0
106044,908374,18-308-00153,Gogamukh,12.0,19,3,2,0,1
106050,908314,18-308-00153,Gogamukh,6.0,26,3,2,0,2
106050,908310,18-308-00153,Gogamukh,4.0,40,3,2,0,2
106050,908320,18-308-00153,Gogamukh,1.0,47,3,2,0,3
106050,908319,18-308-00153,Gogamukh,1.0,20,3,2,0,2
106050,908311,18-308-00153,Gogamukh,3.0,27,3,2,0,1
106050,289743,18-308-00153,Gogamukh,1.0,77,3,2,2,1
106050,908305,18-308-00153,Gogamukh,1.0,60,3,2,1,6
106050,908315,18-308-00153,Gogamukh,5.0,72,3,2,2,16
106050,289734,18-308-00153,Gogamukh,3.0,87,3,2,0,12
106050,289789,18-308-00153,Gogamukh,2.0,72,3,2,0,12
106050,289746,18-308-00153,Gogamukh,3.0,30,3,2,0,1
106050,289744,18-308-00153,Gogamukh,2.0,89,3,2,0,12
106050,908312,18-308-00153,Gogamukh,2.0,95,3,2,1,1
106050,908308,18-308-00153,Gogamukh,1.0,48,2,2,0,12
106049,908013,18-308-00153,Gogamukh,50.0,79,2,2,0,1
106049,908430,18-308-00153,Gogamukh,20.0,6,5,4,0,1
106049,908047,18-308-00153,Gogamukh,0.0,36,5,4,0,1
106049,908045,18-308-00153,Gogamukh,5.0,8,5,4,0,1
106049,908052,18-308-00153,Gogamukh,50.0,72,2,2,0,5
106049,908042,18-308-00153,Gogamukh,15.0,20,2,4,0,6
106049,289883,18-308-00153,Gogamukh,50.0,27,5,4,0,1
106049,289882,18-308-00153,Gogamukh,35.0,20,5,4,0,1
106049,908040,18-308-00153,Gogamukh,20.0,41,2,2,0,1
106049,908016,18-308-00153,Gogamukh,50.0,36,2,2,0,1
106049,289884,18-308-00153,Gogamukh,3.0,7,5,4,0,1
106049,908021,18-308-00153,Gogamukh,100.0,113,2,2,0,20
106049,908035,18-308-00153,Gogamukh,10.0,21,2,4,0,2
106049,908039,18-308-00153,Gogamukh,10.0,24,2,4,0,23
106049,908020,18-308-00153,Gogamukh,40.0,45,2,4,0,6
106049,908034,18-308-00153,Gogamukh,40.0,48,2,4,0,5
106049,908028,18-308-00153,Gogamukh,40.0,7,5,4,0,1
106049,908024,18-308-00153,Gogamukh,20.0,49,2,4,0,40
106049,908023,18-308-00153,Gogamukh,30.0,24,2,4,0,1
106049,908026,18-308-00153,Gogamukh,2.0,5,4,4,0,1
106049,908041,18-308-00153,Gogamukh,30.0,35,2,2,0,1
106049,289751,18-308-00153,Gogamukh,2.0,10,5,4,0,1
106049,908015,18-308-00153,Gogamukh,20.0,32,2,4,0,1
106049,908014,18-308-00153,Gogamukh,20.0,19,2,4,0,1
106049,908025,18-308-00153,Gogamukh,15.0,17,2,4,0,5
106049,908017,18-308-00153,Gogamukh,30.0,38,2,4,0,1
106049,908046,18-308-00153,Gogamukh,50.0,54,2,2,0,1
106049,289691,18-308-00153,Gogamukh,40.0,55,2,2,0,2
106047,908424,18-308-00153,Gogamukh,629.0,107,2,2,0,1
106049,289754,18-308-00153,Gogamukh,40.0,33,2,2,0,8
106049,289693,18-308-00153,Gogamukh,15.0,32,2,4,0,6
106049,908033,18-308-00153,Gogamukh,40.0,34,1,4,0,10
106047,289705,18-308-00153,Gogamukh,298.0,57,2,2,0,3
106967,288422,18-307-00146,Dhakuakhana (Pt-I),75.0,121,2,2,0,13
106967,288409,18-307-00146,Dhakuakhana (Pt-I),30.0,22,5,2,0,5
106049,908037,18-308-00153,Gogamukh,10.0,30,2,4,0,6
106049,908051,18-308-00153,Gogamukh,30.0,14,2,2,0,5
106049,289750,18-308-00153,Gogamukh,60.0,92,2,2,0,9
106058,288792,18-308-00150,Dhemaji,0.0,71,3,2,0,2
106058,288786,18-308-00150,Dhemaji,0.0,30,2,2,0,6
253627,280456,18-301-00112,Dhubri (Pt),50.0,51,1,2,0,8
107537,286910,18-756-00249,Biswanath,58.0,427,2,2,0,98
106571,301199,18-318-00197,Katlichara,500.0,883,2,2,2,400
257818,296321,18-314-00178,Diphu,30.0,13,5,2,0,13
257818,296304,18-314-00178,Diphu,0.0,86,4,2,0,2
257818,296293,18-314-00178,Diphu,4.0,30,2,2,0,7
257818,296317,18-314-00178,Diphu,30.0,25,2,2,0,25
257818,296494,18-314-00178,Diphu,0.0,20,4,2,0,1
257818,296163,18-314-00178,Diphu,100.0,121,4,3,0,2
257818,296088,18-314-00178,Diphu,80.0,38,1,2,0,34
257818,296675,18-314-00178,Diphu,0.0,23,2,2,0,2
257818,296181,18-314-00178,Diphu,0.0,141,2,2,0,2
257818,296235,18-314-00178,Diphu,0.0,9,5,4,0,1
257818,911331,18-314-00178,Diphu,0.0,49,3,2,0,2
257818,296185,18-314-00178,Diphu,90.0,94,1,2,0,2
257818,296252,18-314-00178,Diphu,0.0,5,2,3,0,2
253627,280458,18-301-00112,Dhubri (Pt),3.0,3,1,4,0,1
106122,281472,18-301-00112,Dhubri (Pt),120.0,73,5,2,0,0
106122,281464,18-301-00112,Dhubri (Pt),100.0,169,5,2,0,0
106122,281483,18-301-00112,Dhubri (Pt),100.0,234,5,2,0,1
257818,296353,18-314-00178,Diphu,0.0,12,2,2,0,2
257818,296150,18-314-00178,Diphu,30.0,46,4,2,0,46
257818,296220,18-314-00178,Diphu,20.0,37,2,2,0,37
257818,296131,18-314-00178,Diphu,3.0,245,2,2,0,2
257818,296130,18-314-00178,Diphu,80.0,425,2,3,0,2
257818,296312,18-314-00178,Diphu,1.0,14,4,2,0,12
257818,298005,18-314-00178,Diphu,0.0,98,5,2,0,1
257818,296459,18-314-00178,Diphu,0.0,16,3,2,0,1
257818,296133,18-314-00178,Diphu,8.0,62,2,2,0,2
106122,281470,18-301-00112,Dhubri (Pt),0.0,1,5,2,0,0
106122,281468,18-301-00112,Dhubri (Pt),100.0,258,5,2,0,0
106122,281517,18-301-00112,Dhubri (Pt),1.0,1,5,4,0,0
253628,280525,18-301-00112,Dhubri (Pt),24.8,28,1,2,0,5
106434,294517,18-313-00175,Golaghat,1.47,50,3,2,0,15
257808,297354,18-314-00275,Phuloni,280.0,50,1,2,0,1
257808,297002,18-314-00275,Phuloni,1.0,1,5,4,0,1
257808,297612,18-314-00275,Phuloni,0.0,1,5,4,0,1
257808,296927,18-314-00275,Phuloni,20.0,32,1,2,0,5
257808,296938,18-314-00275,Phuloni,49.0,31,1,2,0,29
257808,297374,18-314-00275,Phuloni,14.0,25,2,2,0,1
257808,296996,18-314-00275,Phuloni,13.0,149,1,3,0,1
257808,297306,18-314-00275,Phuloni,20.0,50,5,4,0,30
257808,296471,18-314-00275,Phuloni,0.0,1,5,4,0,1
257808,297294,18-314-00275,Phuloni,0.0,1,5,4,0,1
257810,297046,18-322-00219,Guwahati,14.0,52,2,2,0,0
257810,297362,18-322-00219,Guwahati,16.0,50,2,2,0,1
257810,297793,18-322-00219,Guwahati,40.0,85,2,2,0,0
107223,284655,18-305-00134,Nagaon,105.0,695,3,2,0,160
107306,284750,18-305-00134,Nagaon,74.0,478,3,2,0,16
106044,908400,18-308-00153,Gogamukh,80.0,30,1,4,0,8
257810,297596,18-757-00253,Doboka,0.0,1,5,4,0,1
257810,296704,18-322-00219,Guwahati,17.0,34,2,2,0,1
107109,283799,18-304-00127,Laharighat,100.0,769,1,2,0,180
107109,283797,18-304-00127,Laharighat,40.0,119,5,2,0,100
107249,284813,18-305-00136,Kampur,0.0,102,3,2,0,0
107206,284637,18-305-00132,Rupahi,150.0,1778,1,2,0,750
107206,284638,18-305-00132,Rupahi,60.0,1432,2,2,0,712
107243,284798,18-305-00134,Nagaon,6.0,122,2,2,0,9
107207,284525,18-305-00132,Rupahi,0.0,440,3,2,0,125
107207,284531,18-305-00132,Rupahi,60.0,664,3,2,0,59
107210,284511,18-305-00132,Rupahi,0.0,607,3,4,25,16
107210,284508,18-305-00132,Rupahi,0.0,610,1,4,0,22
107210,284507,18-305-00132,Rupahi,0.1,432,3,4,25,10
107210,284510,18-305-00132,Rupahi,0.0,579,3,3,12,25
107213,284506,18-305-00132,Rupahi,0.0,903,2,2,0,165
107214,284504,18-305-00132,Rupahi,25.6,970,2,2,0,423
107214,284502,18-305-00132,Rupahi,300.0,1216,2,2,15,316
107214,284501,18-305-00132,Rupahi,11.0,234,2,2,0,12
107218,284641,18-305-00133,Dhing,96.43,611,1,2,58,214
107317,284847,18-305-00134,Nagaon,165.0,518,2,2,0,40
107219,284634,18-305-00133,Dhing,0.1,634,3,2,0,100
107314,284885,18-305-00135,Raha,153.0,156,3,2,0,12
107403,303914,18-323-00226,Nalbari,280.49,890,4,2,5,33
107222,284554,18-305-00132,Rupahi,29.0,89,3,2,0,1
107314,284851,18-305-00135,Raha,555.0,336,3,2,0,259
253514,305887,18-326-00246,Udalguri,10.0,94,3,2,0,5
253514,305891,18-326-00246,Udalguri,40.0,333,3,2,0,147
253514,305888,18-326-00246,Udalguri,46.0,568,3,2,0,18
253514,305865,18-326-00246,Udalguri,18.6,135,3,2,0,6
253514,305864,18-326-00246,Udalguri,70.0,502,3,2,0,9
253514,305886,18-326-00246,Udalguri,20.0,64,3,2,0,2
253514,305866,18-326-00246,Udalguri,26.0,114,2,2,0,18
106967,288408,18-307-00146,Dhakuakhana (Pt-I),85.0,217,2,2,0,23
257823,298188,18-314-00179,Silonijan,6.0,97,4,2,0,45
